circuit,task,head_i,head_j,layer_i,layer_j,layer_dist,walsh_coeff,abs_walsh,ov_overlap,qk_comp,q_comp_ij,q_comp_ji,k_comp_ij,k_comp_ji,mean_principal_angle,faithfulness
rti_known,rti,L8H4,L11H9,8,11,3,-1.4307565834315028e-05,1.4307565834315028e-05,0.040901511907577515,0.03556837886571884,0.03556837886571884,0.0,0.02509077824652195,0.0,1.4809443950653076,0.830880144611001
rti_known,rti,L8H4,L11H11,8,11,3,-0.00013215864817084366,0.00013215864817084366,0.0353965125977993,0.03472698852419853,0.03472698852419853,0.0,0.029600506648421288,0.0,1.4825410842895508,0.830880144611001
rti_known,rti,L8H7,L9H3,8,9,1,-9.847052115219412e-05,9.847052115219412e-05,0.08132559061050415,0.04030502215027809,0.04030502215027809,0.0,0.034096285700798035,0.0,1.1374948024749756,0.830880144611001
rti_known,rti,L8H7,L9H10,8,9,1,-0.0003722259826872687,0.0003722259826872687,0.04435170441865921,0.03781142085790634,0.03781142085790634,0.0,0.036015868186950684,0.0,1.4743762016296387,0.830880144611001
rti_known,rti,L8H7,L10H11,8,10,2,1.0328015150662395e-05,1.0328015150662395e-05,0.04980555921792984,0.07445619255304337,0.07445619255304337,0.0,0.05731813609600067,0.0,1.4462783336639404,0.830880144611001
rti_known,rti,L8H7,L11H9,8,11,3,0.00020226672995704575,0.00020226672995704575,0.026432491838932037,0.05391521379351616,0.05391521379351616,0.0,0.04501042515039444,0.0,1.527353286743164,0.830880144611001
rti_known,rti,L8H7,L11H11,8,11,3,7.313989556223532e-05,7.313989556223532e-05,0.02862301655113697,0.05233435332775116,0.05233435332775116,0.0,0.038862984627485275,0.0,1.5107885599136353,0.830880144611001
rti_known,rti,L9H3,L9H10,9,9,0,-0.00031370044371215045,0.00031370044371215045,0.031672850251197815,0.0,0.0,0.0,0.0,0.0,1.4874149560928345,0.830880144611001
rti_known,rti,L9H3,L10H11,9,10,1,0.0002061839578573199,0.0002061839578573199,0.046586692333221436,0.06659400463104248,0.06659400463104248,0.0,0.05126284062862396,0.0,1.449668526649475,0.830880144611001
rti_known,rti,L9H3,L11H9,9,11,2,2.5304172254436708e-05,2.5304172254436708e-05,0.024183236062526703,0.058510128408670425,0.058510128408670425,0.0,0.04490584507584572,0.0,1.5286942720413208,0.830880144611001
rti_known,rti,L9H3,L11H11,9,11,2,-9.608757909518317e-05,9.608757909518317e-05,0.028277883306145668,0.05397874116897583,0.05397874116897583,0.0,0.041334815323352814,0.0,1.5032947063446045,0.830880144611001
rti_known,rti,L9H10,L10H11,9,10,1,0.00027650344850371766,0.00027650344850371766,0.03285665065050125,0.0391792356967926,0.0391792356967926,0.0,0.03404688835144043,0.0,1.501373052597046,0.830880144611001
rti_known,rti,L9H10,L11H9,9,11,2,-0.0002087974571622908,0.0002087974571622908,0.02971980907022953,0.031833160668611526,0.031833160668611526,0.0,0.025481145828962326,0.0,1.5141286849975586,0.830880144611001
rti_known,rti,L9H10,L11H11,9,11,2,-0.000257488628108149,0.000257488628108149,0.030632302165031433,0.03300090134143829,0.03300090134143829,0.0,0.028399460017681122,0.0,1.5061869621276855,0.830880144611001
rti_known,rti,L10H11,L11H9,10,11,1,-0.0005382930368114103,0.0005382930368114103,0.04716305062174797,0.03943531587719917,0.03943531587719917,0.0,0.031116217374801636,0.0,1.4568641185760498,0.830880144611001
rti_known,rti,L10H11,L11H11,10,11,1,-0.000302341392625749,0.000302341392625749,0.0416484959423542,0.03772588446736336,0.03772588446736336,0.0,0.03381340578198433,0.0,1.4629703760147095,0.830880144611001
rti_known,rti,L11H9,L11H11,11,11,0,-1.4444183307205094e-06,1.4444183307205094e-06,0.03476836532354355,0.0,0.0,0.0,0.0,0.0,1.471802830696106,0.830880144611001
rti_EAP,rti,L0H9,L0H10,0,0,0,0.003755341509133814,0.003755341509133814,0.1925843507051468,0.0,0.0,0.0,0.0,0.0,0.9984947443008423,0.2894486263394356
rti_EAP,rti,L0H9,L5H9,0,5,5,0.0022965870742268635,0.0022965870742268635,0.03745854273438454,0.04320407658815384,0.04320407658815384,0.0,0.03798745200037956,0.0,1.4801183938980103,0.2894486263394356
rti_EAP,rti,L0H9,L0H8,0,0,0,-0.004502857644354208,0.004502857644354208,0.1603698879480362,0.0,0.0,0.0,0.0,0.0,1.2484900951385498,0.2894486263394356
rti_EAP,rti,L0H9,L0H6,0,0,0,-0.0006487991086601141,0.0006487991086601141,0.10261371731758118,0.0,0.0,0.0,0.0,0.0,1.3726744651794434,0.2894486263394356
rti_EAP,rti,L0H9,L1H10,0,1,1,-0.0002940309586847434,0.0002940309586847434,0.06147671118378639,0.1268465518951416,0.1268465518951416,0.0,0.0602402463555336,0.0,1.4212570190429688,0.2894486263394356
rti_EAP,rti,L0H9,L2H10,0,2,2,-0.0018628266205382715,0.0018628266205382715,0.04045543447136879,0.12063860148191452,0.05517426133155823,0.0,0.12063860148191452,0.0,1.4826663732528687,0.2894486263394356
rti_EAP,rti,L0H9,L0H11,0,0,0,-0.00055083198083139,0.00055083198083139,0.16010001301765442,0.0,0.0,0.0,0.0,0.0,1.0911494493484497,0.2894486263394356
rti_EAP,rti,L0H9,L1H3,0,1,1,-0.0002739011474659492,0.0002739011474659492,0.057361047714948654,0.1104937493801117,0.1104937493801117,0.0,0.07215484976768494,0.0,1.4334683418273926,0.2894486263394356
rti_EAP,rti,L0H9,L0H1,0,0,0,-0.006548358769521201,0.006548358769521201,0.07932672649621964,0.0,0.0,0.0,0.0,0.0,1.3692591190338135,0.2894486263394356
rti_EAP,rti,L0H9,L4H7,0,4,4,-0.0010949896198440001,0.0010949896198440001,0.03856746852397919,0.06705809384584427,0.04054059833288193,0.0,0.06705809384584427,0.0,1.4689652919769287,0.2894486263394356
rti_EAP,rti,L0H9,L2H0,0,2,2,-0.0016067870469100853,0.0016067870469100853,0.03875661641359329,0.09713468700647354,0.056588176637887955,0.0,0.09713468700647354,0.0,1.4743391275405884,0.2894486263394356
rti_EAP,rti,L0H9,L0H5,0,0,0,-0.0010587338611571795,0.0010587338611571795,0.046187423169612885,0.0,0.0,0.0,0.0,0.0,1.4685726165771484,0.2894486263394356
rti_EAP,rti,L0H9,L0H3,0,0,0,-0.00233801333683914,0.00233801333683914,0.051835186779499054,0.0,0.0,0.0,0.0,0.0,1.441412091255188,0.2894486263394356
rti_EAP,rti,L0H9,L2H8,0,2,2,-0.000736778093198609,0.000736778093198609,0.0384562723338604,0.12309228628873825,0.04896741732954979,0.0,0.12309228628873825,0.0,1.462470531463623,0.2894486263394356
rti_EAP,rti,L0H10,L5H9,0,5,5,0.002111702960007733,0.002111702960007733,0.037123244255781174,0.03556818515062332,0.03556818515062332,0.0,0.03388572484254837,0.0,1.4838190078735352,0.2894486263394356
rti_EAP,rti,L0H10,L0H8,0,0,0,0.017660763256287737,0.017660763256287737,0.12611329555511475,0.0,0.0,0.0,0.0,0.0,1.2714903354644775,0.2894486263394356
rti_EAP,rti,L0H10,L0H6,0,0,0,0.0019435945055761294,0.0019435945055761294,0.09101017564535141,0.0,0.0,0.0,0.0,0.0,1.3742011785507202,0.2894486263394356
rti_EAP,rti,L0H10,L1H10,0,1,1,0.00026150274675273977,0.00026150274675273977,0.035981833934783936,0.03302070125937462,0.03302070125937462,0.0,0.029904067516326904,0.0,1.477473258972168,0.2894486263394356
rti_EAP,rti,L0H10,L2H10,0,2,2,0.004007019564994607,0.004007019564994607,0.03995890915393829,0.0444234237074852,0.03194405511021614,0.0,0.0444234237074852,0.0,1.4744226932525635,0.2894486263394356
rti_EAP,rti,L0H10,L0H11,0,0,0,0.003035366424342101,0.003035366424342101,0.07014119625091553,0.0,0.0,0.0,0.0,0.0,1.3612282276153564,0.2894486263394356
rti_EAP,rti,L0H10,L1H3,0,1,1,-0.005350232307250735,0.005350232307250735,0.036345478147268295,0.034515757113695145,0.034515757113695145,0.0,0.0332341194152832,0.0,1.4839144945144653,0.2894486263394356
rti_EAP,rti,L0H10,L0H1,0,0,0,0.028750956753071932,0.028750956753071932,0.08936531841754913,0.0,0.0,0.0,0.0,0.0,1.2771823406219482,0.2894486263394356
rti_EAP,rti,L0H10,L4H7,0,4,4,0.0007071723378544448,0.0007071723378544448,0.03627132996916771,0.043560925871133804,0.03267979621887207,0.0,0.043560925871133804,0.0,1.4778218269348145,0.2894486263394356
rti_EAP,rti,L0H10,L2H0,0,2,2,0.0030868229493421495,0.0030868229493421495,0.04026733338832855,0.035633500665426254,0.029320336878299713,0.0,0.035633500665426254,0.0,1.4634840488433838,0.2894486263394356
rti_EAP,rti,L0H10,L0H5,0,0,0,0.0076205354171747786,0.0076205354171747786,0.04521653801202774,0.0,0.0,0.0,0.0,0.0,1.4676473140716553,0.2894486263394356
rti_EAP,rti,L0H10,L0H3,0,0,0,0.005564316646200496,0.005564316646200496,0.054070908576250076,0.0,0.0,0.0,0.0,0.0,1.4238817691802979,0.2894486263394356
rti_EAP,rti,L0H10,L2H8,0,2,2,0.0012895088378286346,0.0012895088378286346,0.038863055408000946,0.036418475210666656,0.028585035353899002,0.0,0.036418475210666656,0.0,1.4681566953659058,0.2894486263394356
rti_EAP,rti,L5H9,L0H8,5,0,5,0.0009667454170880774,0.0009667454170880774,0.036443550139665604,0.032494138926267624,0.0,0.032418277114629745,0.0,0.032494138926267624,1.4910295009613037,0.2894486263394356
rti_EAP,rti,L5H9,L0H6,5,0,5,0.0016457560868161636,0.0016457560868161636,0.03652356564998627,0.030317123979330063,0.0,0.030317123979330063,0.0,0.03025888279080391,1.4986920356750488,0.2894486263394356
rti_EAP,rti,L5H9,L1H10,5,1,4,0.0009533218313890757,0.0009533218313890757,0.039078664034605026,0.05122825503349304,0.0,0.05122825503349304,0.0,0.035166673362255096,1.4807900190353394,0.2894486263394356
rti_EAP,rti,L5H9,L2H10,5,2,3,-0.0010898820286797672,0.0010898820286797672,0.050927020609378815,0.04770548269152641,0.0,0.04770548269152641,0.0,0.0431777723133564,1.4278669357299805,0.2894486263394356
rti_EAP,rti,L5H9,L0H11,5,0,5,0.0012708814070947483,0.0012708814070947483,0.03587913513183594,0.042106058448553085,0.0,0.03899867460131645,0.0,0.042106058448553085,1.477105975151062,0.2894486263394356
rti_EAP,rti,L5H9,L1H3,5,1,4,0.0028778524120980364,0.0028778524120980364,0.03951437771320343,0.04634275659918785,0.0,0.04634275659918785,0.0,0.04284936189651489,1.487812876701355,0.2894486263394356
rti_EAP,rti,L5H9,L0H1,5,0,5,0.008891875843517028,0.008891875843517028,0.037372324615716934,0.0303777065128088,0.0,0.0303777065128088,0.0,0.02968575991690159,1.474766731262207,0.2894486263394356
rti_EAP,rti,L5H9,L4H7,5,4,1,-0.00211110005517412,0.00211110005517412,0.058818452060222626,0.03979577124118805,0.0,0.03911175578832626,0.0,0.03979577124118805,1.3148918151855469,0.2894486263394356
rti_EAP,rti,L5H9,L2H0,5,2,3,0.0011376542801713185,0.0011376542801713185,0.04316505044698715,0.04030744731426239,0.0,0.04030744731426239,0.0,0.040003325790166855,1.4541879892349243,0.2894486263394356
rti_EAP,rti,L5H9,L0H5,5,0,5,0.006263455565147069,0.006263455565147069,0.03689584136009216,0.03085383214056492,0.0,0.03085383214056492,0.0,0.030736524611711502,1.4849553108215332,0.2894486263394356
rti_EAP,rti,L5H9,L0H3,5,0,5,0.004491602134407913,0.004491602134407913,0.03807085007429123,0.032540518790483475,0.0,0.032540518790483475,0.0,0.031851109117269516,1.4816241264343262,0.2894486263394356
rti_EAP,rti,L5H9,L2H8,5,2,3,0.0022868100641630917,0.0022868100641630917,0.03875502943992615,0.03966989368200302,0.0,0.03838162124156952,0.0,0.03966989368200302,1.4859064817428589,0.2894486263394356
rti_EAP,rti,L0H8,L0H6,0,0,0,0.000401192463471034,0.000401192463471034,0.2776108682155609,0.0,0.0,0.0,0.0,0.0,1.2716264724731445,0.2894486263394356
rti_EAP,rti,L0H8,L1H10,0,1,1,-0.0005439425058284542,0.0005439425058284542,0.042923230677843094,0.0325189083814621,0.0325189083814621,0.0,0.02725832723081112,0.0,1.4642083644866943,0.2894486263394356
rti_EAP,rti,L0H8,L2H10,0,2,2,-0.0013666651515791273,0.0013666651515791273,0.03718879818916321,0.040050700306892395,0.03177644684910774,0.0,0.040050700306892395,0.0,1.4875023365020752,0.2894486263394356
rti_EAP,rti,L0H8,L0H11,0,0,0,-0.0007897992559264821,0.0007897992559264821,0.11105382442474365,0.0,0.0,0.0,0.0,0.0,1.2741522789001465,0.2894486263394356
rti_EAP,rti,L0H8,L1H3,0,1,1,0.0013374028800399174,0.0013374028800399174,0.043386198580265045,0.03315289691090584,0.03315289691090584,0.0,0.02999153360724449,0.0,1.4655356407165527,0.2894486263394356
rti_EAP,rti,L0H8,L0H1,0,0,0,-0.015313899723935265,0.015313899723935265,0.07230084389448166,0.0,0.0,0.0,0.0,0.0,1.4131838083267212,0.2894486263394356
rti_EAP,rti,L0H8,L4H7,0,4,4,0.0012346928829742865,0.0012346928829742865,0.03932186961174011,0.0497274175286293,0.032282207161188126,0.0,0.0497274175286293,0.0,1.4677069187164307,0.2894486263394356
rti_EAP,rti,L0H8,L2H0,0,2,2,0.002220301941804337,0.002220301941804337,0.03475450724363327,0.03182532265782356,0.028808454051613808,0.0,0.03182532265782356,0.0,1.481227159500122,0.2894486263394356
rti_EAP,rti,L0H8,L0H5,0,0,0,-0.002079348027962169,0.002079348027962169,0.061727870255708694,0.0,0.0,0.0,0.0,0.0,1.4629271030426025,0.2894486263394356
rti_EAP,rti,L0H8,L0H3,0,0,0,-0.003358599502803372,0.003358599502803372,0.05384122580289841,0.0,0.0,0.0,0.0,0.0,1.4499932527542114,0.2894486263394356
rti_EAP,rti,L0H8,L2H8,0,2,2,0.0017689200795416582,0.0017689200795416582,0.03760123625397682,0.033296242356300354,0.02505822665989399,0.0,0.033296242356300354,0.0,1.4800008535385132,0.2894486263394356
rti_EAP,rti,L0H6,L1H10,0,1,1,0.00015962404359015636,0.00015962404359015636,0.03895800933241844,0.023489123210310936,0.023489123210310936,0.0,0.02272276021540165,0.0,1.4782572984695435,0.2894486263394356
rti_EAP,rti,L0H6,L2H10,0,2,2,-0.000632913861011275,0.000632913861011275,0.03856069967150688,0.030969511717557907,0.028558513149619102,0.0,0.030969511717557907,0.0,1.464245319366455,0.2894486263394356
rti_EAP,rti,L0H6,L0H11,0,0,0,-0.0005886721299930286,0.0005886721299930286,0.08685178309679031,0.0,0.0,0.0,0.0,0.0,1.4098577499389648,0.2894486263394356
rti_EAP,rti,L0H6,L1H3,0,1,1,0.0008807036940652324,0.0008807036940652324,0.040748462080955505,0.026329129934310913,0.02534670941531658,0.0,0.026329129934310913,0.0,1.4836349487304688,0.2894486263394356
rti_EAP,rti,L0H6,L0H1,0,0,0,-0.0009356995587381789,0.0009356995587381789,0.05788314342498779,0.0,0.0,0.0,0.0,0.0,1.4368088245391846,0.2894486263394356
rti_EAP,rti,L0H6,L4H7,0,4,4,0.0012651895833073468,0.0012651895833073468,0.037921614944934845,0.033142223954200745,0.028315775096416473,0.0,0.033142223954200745,0.0,1.4734119176864624,0.2894486263394356
rti_EAP,rti,L0H6,L2H0,0,2,2,-0.00034269915994400435,0.00034269915994400435,0.03336191177368164,0.027664804831147194,0.027664804831147194,0.0,0.026107799261808395,0.0,1.4902806282043457,0.2894486263394356
rti_EAP,rti,L0H6,L0H5,0,0,0,0.0006478636584574815,0.0006478636584574815,0.05822131782770157,0.0,0.0,0.0,0.0,0.0,1.4669851064682007,0.2894486263394356
rti_EAP,rti,L0H6,L0H3,0,0,0,-0.0018936047630404573,0.0018936047630404573,0.04629991576075554,0.0,0.0,0.0,0.0,0.0,1.4798405170440674,0.2894486263394356
rti_EAP,rti,L0H6,L2H8,0,2,2,-0.00026338966478078873,0.00026338966478078873,0.034383367747068405,0.025341033935546875,0.025341033935546875,0.0,0.023380355909466743,0.0,1.4802870750427246,0.2894486263394356
rti_EAP,rti,L1H10,L2H10,1,2,1,0.0002125677294770867,0.0002125677294770867,0.07007879763841629,0.06852126121520996,0.061801038682460785,0.0,0.06852126121520996,0.0,1.436368703842163,0.2894486263394356
rti_EAP,rti,L1H10,L0H11,1,0,1,0.00010345849165105392,0.00010345849165105392,0.09075789898633957,0.14428958296775818,0.0,0.14428958296775818,0.0,0.06778358668088913,1.3829007148742676,0.2894486263394356
rti_EAP,rti,L1H10,L1H3,1,1,0,-0.0013995869181258058,0.0013995869181258058,0.14311861991882324,0.0,0.0,0.0,0.0,0.0,1.1588984727859497,0.2894486263394356
rti_EAP,rti,L1H10,L0H1,1,0,1,0.0004880699398199795,0.0004880699398199795,0.03887762129306793,0.026119155809283257,0.0,0.019218062981963158,0.0,0.026119155809283257,1.483487606048584,0.2894486263394356
rti_EAP,rti,L1H10,L4H7,1,4,3,-0.0004996895916065114,0.0004996895916065114,0.04021739959716797,0.057812802493572235,0.041922517120838165,0.0,0.057812802493572235,0.0,1.4546589851379395,0.2894486263394356
rti_EAP,rti,L1H10,L2H0,1,2,1,-0.00015650070918127312,0.00015650070918127312,0.038146112114191055,0.05501196160912514,0.05501196160912514,0.0,0.0452885739505291,0.0,1.4435219764709473,0.2894486263394356
rti_EAP,rti,L1H10,L0H5,1,0,1,0.00036409015865501715,0.00036409015865501715,0.03533678874373436,0.023395583033561707,0.0,0.020399952307343483,0.0,0.023395583033561707,1.4907774925231934,0.2894486263394356
rti_EAP,rti,L1H10,L0H3,1,0,1,-0.0011217613331950815,0.0011217613331950815,0.035354144871234894,0.02366635948419571,0.0,0.02146243490278721,0.0,0.02366635948419571,1.4853739738464355,0.2894486263394356
rti_EAP,rti,L1H10,L2H8,1,2,1,0.0005681350438635491,0.0005681350438635491,0.03252844512462616,0.053294118493795395,0.047791533172130585,0.0,0.053294118493795395,0.0,1.4795713424682617,0.2894486263394356
rti_EAP,rti,L2H10,L0H11,2,0,2,-0.0005651272374507244,0.0005651272374507244,0.04427073523402214,0.15386123955249786,0.0,0.06409052759408951,0.0,0.15386123955249786,1.4656126499176025,0.2894486263394356
rti_EAP,rti,L2H10,L1H3,2,1,1,0.0038945838970221303,0.0038945838970221303,0.06868167221546173,0.08678225427865982,0.0,0.06401019543409348,0.0,0.08678225427865982,1.3973650932312012,0.2894486263394356
rti_EAP,rti,L2H10,L0H1,2,0,2,-0.007644052838429616,0.007644052838429616,0.038067400455474854,0.02631404995918274,0.0,0.024380117654800415,0.0,0.02631404995918274,1.4591026306152344,0.2894486263394356
rti_EAP,rti,L2H10,L4H7,2,4,2,-0.0034086510997326513,0.0034086510997326513,0.04792335629463196,0.054083451628685,0.054083451628685,0.0,0.053495973348617554,0.0,1.4465863704681396,0.2894486263394356
rti_EAP,rti,L2H10,L2H0,2,2,0,-0.0017226376876919858,0.0017226376876919858,0.06044088676571846,0.0,0.0,0.0,0.0,0.0,1.3324298858642578,0.2894486263394356
rti_EAP,rti,L2H10,L0H5,2,0,2,-0.0003740542479704345,0.0003740542479704345,0.03649142384529114,0.024412455037236214,0.0,0.023938823491334915,0.0,0.024412455037236214,1.4880435466766357,0.2894486263394356
rti_EAP,rti,L2H10,L0H3,2,0,2,-0.0009865859171895863,0.0009865859171895863,0.03701901063323021,0.02795645035803318,0.0,0.025130515918135643,0.0,0.02795645035803318,1.4820749759674072,0.2894486263394356
rti_EAP,rti,L2H10,L2H8,2,2,0,-6.814559014856059e-07,6.814559014856059e-07,0.04762772470712662,0.0,0.0,0.0,0.0,0.0,1.4177988767623901,0.2894486263394356
rti_EAP,rti,L0H11,L1H3,0,1,1,-0.0006558483852927566,0.0006558483852927566,0.07768072932958603,0.12646785378456116,0.12646785378456116,0.0,0.07609299570322037,0.0,1.3959625959396362,0.2894486263394356
rti_EAP,rti,L0H11,L0H1,0,0,0,-0.0028765505908268096,0.0028765505908268096,0.04452712833881378,0.0,0.0,0.0,0.0,0.0,1.4409443140029907,0.2894486263394356
rti_EAP,rti,L0H11,L4H7,0,4,4,0.0006461519419644901,0.0006461519419644901,0.0374431312084198,0.08376893401145935,0.042254820466041565,0.0,0.08376893401145935,0.0,1.4630424976348877,0.2894486263394356
rti_EAP,rti,L0H11,L2H0,0,2,2,0.0002811273565157535,0.0002811273565157535,0.03571507707238197,0.11407261341810226,0.06326961517333984,0.0,0.11407261341810226,0.0,1.471727728843689,0.2894486263394356
rti_EAP,rti,L0H11,L0H5,0,0,0,-0.0020313753628897757,0.0020313753628897757,0.0395239032804966,0.0,0.0,0.0,0.0,0.0,1.4775962829589844,0.2894486263394356
rti_EAP,rti,L0H11,L0H3,0,0,0,-0.000606867551312007,0.000606867551312007,0.04012288525700569,0.0,0.0,0.0,0.0,0.0,1.460993766784668,0.2894486263394356
rti_EAP,rti,L0H11,L2H8,0,2,2,-0.0004122323059618793,0.0004122323059618793,0.03400443121790886,0.14548134803771973,0.05205178260803223,0.0,0.14548134803771973,0.0,1.4854642152786255,0.2894486263394356
rti_EAP,rti,L1H3,L0H1,1,0,1,0.010931647420989066,0.010931647420989066,0.03664814680814743,0.0271465927362442,0.0,0.021029163151979446,0.0,0.0271465927362442,1.4786219596862793,0.2894486263394356
rti_EAP,rti,L1H3,L4H7,1,4,3,-7.606903068335669e-05,7.606903068335669e-05,0.04135272279381752,0.08127844333648682,0.046871282160282135,0.0,0.08127844333648682,0.0,1.4493114948272705,0.2894486263394356
rti_EAP,rti,L1H3,L2H0,1,2,1,-0.000882216019704174,0.000882216019704174,0.04383818060159683,0.05541259050369263,0.05541259050369263,0.0,0.05305252969264984,0.0,1.4175629615783691,0.2894486263394356
rti_EAP,rti,L1H3,L0H5,1,0,1,0.0007405102364828053,0.0007405102364828053,0.038497745990753174,0.02453363873064518,0.0,0.022353116422891617,0.0,0.02453363873064518,1.479742169380188,0.2894486263394356
rti_EAP,rti,L1H3,L0H3,1,0,1,0.003948508454584498,0.003948508454584498,0.03593257814645767,0.02512884885072708,0.0,0.023050906136631966,0.0,0.02512884885072708,1.4917396306991577,0.2894486263394356
rti_EAP,rti,L1H3,L2H8,1,2,1,0.0011441557717262185,0.0011441557717262185,0.03270475193858147,0.06329100579023361,0.04664472118020058,0.0,0.06329100579023361,0.0,1.4917736053466797,0.2894486263394356
rti_EAP,rti,L0H1,L4H7,0,4,4,0.010037313375562462,0.010037313375562462,0.03286034241318703,0.03091394156217575,0.026830367743968964,0.0,0.03091394156217575,0.0,1.478179693222046,0.2894486263394356
rti_EAP,rti,L0H1,L2H0,0,2,2,0.0007355398035429062,0.0007355398035429062,0.03805023431777954,0.026362953707575798,0.025492839515209198,0.0,0.026362953707575798,0.0,1.4765174388885498,0.2894486263394356
rti_EAP,rti,L0H1,L0H5,0,0,0,-0.01864244328606901,0.01864244328606901,0.03401057794690132,0.0,0.0,0.0,0.0,0.0,1.500058889389038,0.2894486263394356
rti_EAP,rti,L0H1,L0H3,0,0,0,-0.016536159872998724,0.016536159872998724,0.04777761921286583,0.0,0.0,0.0,0.0,0.0,1.469705581665039,0.2894486263394356
rti_EAP,rti,L0H1,L2H8,0,2,2,0.003191630104140586,0.003191630104140586,0.036728885024785995,0.02550404518842697,0.02550404518842697,0.0,0.02248758263885975,0.0,1.478194236755371,0.2894486263394356
rti_EAP,rti,L4H7,L2H0,4,2,2,-0.0003893585839591651,0.0003893585839591651,0.03749504312872887,0.05369170755147934,0.0,0.05369170755147934,0.0,0.05244515836238861,1.481635332107544,0.2894486263394356
rti_EAP,rti,L4H7,L0H5,4,0,4,0.0014310880289372108,0.0014310880289372108,0.03382796421647072,0.028661219403147697,0.0,0.024818573147058487,0.0,0.028661219403147697,1.4744832515716553,0.2894486263394356
rti_EAP,rti,L4H7,L0H3,4,0,4,-0.0005260744965198683,0.0005260744965198683,0.03304784744977951,0.032145459204912186,0.0,0.02684829570353031,0.0,0.032145459204912186,1.495110273361206,0.2894486263394356
rti_EAP,rti,L4H7,L2H8,4,2,2,-0.0017778796535026231,0.0017778796535026231,0.03728867694735527,0.04962402954697609,0.0,0.04962402954697609,0.0,0.045626431703567505,1.480306625366211,0.2894486263394356
rti_EAP,rti,L2H0,L0H5,2,0,2,-8.283004507347869e-05,8.283004507347869e-05,0.035613052546978,0.025924760848283768,0.0,0.025924760848283768,0.0,0.025744345039129257,1.4885914325714111,0.2894486263394356
rti_EAP,rti,L2H0,L0H3,2,0,2,-0.00034032778910386696,0.00034032778910386696,0.036199480295181274,0.027821842581033707,0.0,0.02772766351699829,0.0,0.027821842581033707,1.4854347705841064,0.2894486263394356
rti_EAP,rti,L2H0,L2H8,2,2,0,0.0002654668181207853,0.0002654668181207853,0.05577975884079933,0.0,0.0,0.0,0.0,0.0,1.3349679708480835,0.2894486263394356
rti_EAP,rti,L0H5,L0H3,0,0,0,-0.0032649311896193467,0.0032649311896193467,0.03572110831737518,0.0,0.0,0.0,0.0,0.0,1.5015106201171875,0.2894486263394356
rti_EAP,rti,L0H5,L2H8,0,2,2,0.0002711441263159031,0.0002711441263159031,0.036268703639507294,0.025503261014819145,0.025503261014819145,0.0,0.022394703701138496,0.0,1.4888174533843994,0.2894486263394356
rti_EAP,rti,L0H3,L2H8,0,2,2,0.0005256437852949603,0.0005256437852949603,0.03647732362151146,0.02620686963200569,0.02620686963200569,0.0,0.025068998336791992,0.0,1.489911437034607,0.2894486263394356
rti_C5_walsh,rti,L0H9,L11H2,0,11,11,-0.00037363442163496074,0.00037363442163496074,0.03238217532634735,0.07091198116540909,0.04607550799846649,0.0,0.07091198116540909,0.0,1.4897292852401733,0.32879156805574894
rti_C5_walsh,rti,L0H9,L4H11,0,4,4,-0.0006239060308530497,0.0006239060308530497,0.045571498572826385,0.12635213136672974,0.04425628110766411,0.0,0.12635213136672974,0.0,1.4377617835998535,0.32879156805574894
rti_C5_walsh,rti,L0H9,L10H6,0,10,10,0.0009022409487897676,0.0009022409487897676,0.030434500426054,0.06953614950180054,0.044458527117967606,0.0,0.06953614950180054,0.0,1.5076539516448975,0.32879156805574894
rti_C5_walsh,rti,L0H9,L7H9,0,7,7,0.0009649803737374896,0.0009649803737374896,0.03673138469457626,0.08427929133176804,0.05760575085878372,0.0,0.08427929133176804,0.0,1.487760305404663,0.32879156805574894
rti_C5_walsh,rti,L0H9,L10H7,0,10,10,-0.004107762037847351,0.004107762037847351,0.03251783549785614,0.059717413038015366,0.03723469749093056,0.0,0.059717413038015366,0.0,1.49124276638031,0.32879156805574894
rti_C5_walsh,rti,L0H9,L9H9,0,9,9,0.000845646468292216,0.000845646468292216,0.030574794858694077,0.06277433037757874,0.03921797126531601,0.0,0.06277433037757874,0.0,1.4970611333847046,0.32879156805574894
rti_C5_walsh,rti,L0H9,L5H6,0,5,5,0.00015911548456415403,0.00015911548456415403,0.046726044267416,0.05585480481386185,0.04550871253013611,0.0,0.05585480481386185,0.0,1.4298958778381348,0.32879156805574894
rti_C5_walsh,rti,L0H9,L4H0,0,4,4,0.00015748456138453548,0.00015748456138453548,0.03785756230354309,0.08507465571165085,0.046255748718976974,0.0,0.08507465571165085,0.0,1.482322096824646,0.32879156805574894
rti_C5_walsh,rti,L0H9,L2H11,0,2,2,0.0010460303413992733,0.0010460303413992733,0.05321769788861275,0.11680024862289429,0.11680024862289429,0.0,0.075314961373806,0.0,1.4300775527954102,0.32879156805574894
rti_C5_walsh,rti,L0H9,L8H7,0,8,8,0.00025289338947231954,0.00025289338947231954,0.04843173921108246,0.10353969037532806,0.07419714331626892,0.0,0.10353969037532806,0.0,1.4613969326019287,0.32879156805574894
rti_C5_walsh,rti,L0H9,L1H5,0,1,1,0.0003085633420596423,0.0003085633420596423,0.03829468786716461,0.04556497186422348,0.04385850206017494,0.0,0.04556497186422348,0.0,1.471390962600708,0.32879156805574894
